# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] KNNRegressor(aggregation_method='mean', leaf_size=30, max_window_size=1000, metric='euclidean', n_neighbors=5)
# [M1] HoeffdingTreeRegressor(binary_split=False, grace_period=200, leaf_prediction='perceptron', learning_ratio_const=True, learning_ratio_decay=0.001, learning_ratio_perceptron=0.02, max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, random_state=None, remove_poor_atts=False, split_confidence=1e-07, stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=50000, max_time=inf, metrics=['mean_square_error', 'mean_absolute_error'], n_wait=1, output_file='results.csv', pretrain_size=92, restart_stream=False, show_plot=True)
# TEST CONFIGURATION END
id,mean_mse_[M0],current_mse_[M0],mean_mse_[M1],current_mse_[M1],mean_mae_[M0],current_mae_[M0],mean_mae_[M1],current_mae_[M1]
8439,71.354909,0.001936,289.556015,0.563243,1.056731,0.044000,1.877369,0.750495
8440,71.346363,0.004356,289.521365,0.264887,1.056612,0.066000,1.877206,0.514672
8441,71.337819,0.000000,289.486740,0.404283,1.056486,-0.000000,1.877057,0.635833
8442,71.329280,0.030976,289.452117,0.349619,1.056380,0.176000,1.876903,0.591285
8443,71.320740,0.007744,289.417504,0.359988,1.056264,0.088000,1.876751,0.599990
8444,71.312203,0.007744,289.382880,0.208973,1.056148,0.088000,1.876581,0.457135
8445,71.303668,0.012100,289.348265,0.205334,1.056035,0.110000,1.876410,0.453138
8446,71.295159,0.213444,289.313635,0.012533,1.055964,0.462000,1.876199,0.111949
8447,71.286629,0.012100,289.279064,0.438095,1.055851,0.110000,1.876054,0.661887
8448,71.278100,0.012100,289.244631,1.526562,1.055737,0.110000,1.875977,1.235541
8449,71.269572,0.000484,289.210180,1.303909,1.055614,0.022000,1.875889,1.141888
8450,71.261046,0.000484,289.175737,1.300385,1.055490,0.022000,1.875801,1.140344
8451,71.252522,0.000000,289.141296,1.249365,1.055364,-0.000000,1.875711,1.117750
8452,71.244001,0.012100,289.106826,0.931910,1.055251,0.110000,1.875602,0.965355
8453,71.235493,0.094864,289.072319,0.564121,1.055161,0.308000,1.875467,0.751080
8454,71.226975,0.000484,289.037876,1.025256,1.055038,0.022000,1.875364,1.012549
8455,71.218460,0.012100,289.003616,2.481975,1.054925,0.110000,1.875328,1.575429
8456,71.209951,0.039204,288.969165,0.821007,1.054822,0.198000,1.875212,0.906095
8457,71.201440,0.007744,288.934776,1.276902,1.054707,0.088000,1.875123,1.130001
8458,71.192931,0.007744,288.900361,0.980927,1.054591,0.088000,1.875018,0.990418
8459,71.184424,0.000484,288.865932,0.803130,1.054468,0.022000,1.874901,0.896175
8460,71.175919,0.007744,288.831532,0.971838,1.054352,0.088000,1.874794,0.985819
8461,71.167416,0.007744,288.797122,0.818522,1.054237,0.088000,1.874678,0.904722
8462,71.158915,0.001936,288.762721,0.828736,1.054116,0.044000,1.874563,0.910350
8463,71.150417,0.017424,288.728281,0.427455,1.054006,0.132000,1.874417,0.653801
8464,71.141971,0.435600,288.693800,0.015824,1.053959,0.660000,1.874209,0.125795
8465,71.133543,0.559504,288.659325,0.002263,1.053923,0.748000,1.873990,0.047571
8466,71.125057,0.069696,288.625116,2.160768,1.053828,0.264000,1.873942,1.469955
8467,71.116629,0.527076,288.591197,4.519536,1.053789,0.726000,1.873972,2.125920
8468,71.108165,0.213444,288.557096,2.925979,1.053719,0.462000,1.873953,1.710549
8469,71.099716,0.327184,288.522674,0.169832,1.053661,0.572000,1.873778,0.412107
8470,71.091235,0.030976,288.488259,0.159667,1.053556,0.176000,1.873602,0.399584
8471,71.082751,0.000000,288.453957,1.033096,1.053431,-0.000000,1.873500,1.016413
8472,71.074382,0.937024,288.419573,0.288575,1.053420,0.968000,1.873341,0.537191
8473,71.066096,1.628176,288.385960,6.674654,1.053447,1.276000,1.873425,2.583535
8474,71.057621,0.017424,288.351730,1.434368,1.053337,0.132000,1.873345,1.197651
8475,71.049169,0.193600,288.317392,0.463767,1.053264,0.440000,1.873202,0.681004
8476,71.040714,0.156816,288.283027,0.166723,1.053185,0.396000,1.873028,0.408318
8477,71.032291,0.407044,288.248656,0.043242,1.053136,0.638000,1.872829,0.207946
8478,71.023897,0.627264,288.214901,5.146335,1.053105,0.792000,1.872876,2.268553
8479,71.015435,0.048400,288.180696,1.308574,1.053005,0.220000,1.872790,1.143929
8480,71.006975,0.039204,288.146509,1.381443,1.052904,0.198000,1.872706,1.175348
8481,70.998545,0.278784,288.112617,3.796848,1.052841,0.528000,1.872715,1.948550
8482,70.990083,0.001936,288.078339,0.478480,1.052721,0.044000,1.872575,0.691722
8483,70.981624,0.001936,288.044097,0.721736,1.052601,0.044000,1.872453,0.849550
8484,70.973186,0.156816,288.009788,0.089324,1.052522,0.396000,1.872265,0.298871
8485,70.964731,0.000484,287.975524,0.400294,1.052400,0.022000,1.872118,0.632688
8486,70.956279,0.012100,287.941435,1.797584,1.052287,0.110000,1.872054,1.340740
8487,70.947828,0.000484,287.907201,0.511422,1.052165,0.022000,1.871917,0.715138
8488,70.939379,0.004356,287.872977,0.525618,1.052047,0.066000,1.871780,0.724995
8489,70.930934,0.017424,287.838760,0.524505,1.051938,0.132000,1.871643,0.724227
8490,70.922491,0.017424,287.804544,0.456001,1.051828,0.132000,1.871501,0.675279
8491,70.914064,0.139876,287.770288,0.053955,1.051747,0.374000,1.871306,0.232283
8492,70.905625,0.017424,287.736085,0.430101,1.051638,0.132000,1.871161,0.655821
8493,70.897186,0.000000,287.701871,0.273557,1.051513,-0.000000,1.871001,0.523027
8494,70.888764,0.123904,287.667634,0.007022,1.051429,0.352000,1.870788,0.083799
8495,70.880357,0.234256,287.633467,0.530557,1.051362,0.484000,1.870652,0.728393
8496,70.871925,0.012100,287.599406,1.347447,1.051250,0.110000,1.870567,1.160796
8497,70.863498,0.030976,287.565263,0.589295,1.051146,0.176000,1.870436,0.767656
8498,70.855068,0.000484,287.531106,0.406977,1.051023,0.022000,1.870290,0.637948
8499,70.846641,0.000484,287.496933,0.206556,1.050901,0.022000,1.870121,0.454485
8500,70.838222,0.048400,287.462782,0.321432,1.050802,0.220000,1.869966,0.566950
8501,70.829810,0.094864,287.428601,0.005090,1.050714,0.308000,1.869752,0.071347
8502,70.821390,0.004356,287.394450,0.182892,1.050597,0.066000,1.869581,0.427658
8503,70.812971,0.004356,287.360448,1.372174,1.050480,0.066000,1.869498,1.171398
8504,70.804555,0.007744,287.326342,0.426242,1.050365,0.088000,1.869353,0.652872
8505,70.796188,0.407044,287.292194,0.002285,1.050316,0.638000,1.869137,0.047801
8506,70.787790,0.123904,287.258054,0.002594,1.050233,0.352000,1.868921,0.050931
8507,70.779379,0.001936,287.224050,1.083173,1.050114,0.044000,1.868822,1.040756
8508,70.771003,0.278784,287.190295,3.104777,1.050052,0.528000,1.868810,1.762038
8509,70.762598,0.017424,287.156295,0.979372,1.049943,0.132000,1.868705,0.989632
8510,70.754193,0.001936,287.122207,0.173361,1.049823,0.044000,1.868533,0.416366
8511,70.745792,0.017424,287.088260,1.287738,1.049714,0.132000,1.868446,1.134785
8512,70.737552,1.359556,287.054170,0.010186,1.049728,1.166000,1.868236,0.100928
8513,70.729157,0.030976,287.020126,0.342549,1.049624,0.176000,1.868083,0.585277
8514,70.720760,0.001936,286.986230,1.510448,1.049505,0.044000,1.868008,1.229003
8515,70.712365,0.004356,286.952530,3.100339,1.049388,0.066000,1.867995,1.760778
8516,70.703995,0.193600,286.918472,0.010059,1.049316,0.440000,1.867785,0.100293
8517,70.695605,0.004356,286.884422,0.014466,1.049199,0.066000,1.867578,0.120273
8518,70.687220,0.039204,286.850451,0.607659,1.049098,0.198000,1.867448,0.779525
8519,70.678960,1.069156,286.816417,0.017405,1.049096,1.034000,1.867243,0.131929
8520,70.670583,0.069696,286.782699,2.605161,1.049003,0.264000,1.867213,1.614051
8521,70.662245,0.379456,286.749054,3.157225,1.048952,0.616000,1.867202,1.776858
8522,70.653865,0.012100,286.715422,3.199074,1.048840,0.110000,1.867192,1.788596
8523,70.645486,0.000484,286.681437,0.146982,1.048719,0.022000,1.867016,0.383382
8524,70.637121,0.108900,286.647441,0.000055,1.048633,0.330000,1.866796,0.007387
8525,70.628754,0.069696,286.613470,0.131062,1.048540,0.264000,1.866618,0.362024
8526,70.620409,0.234256,286.579587,0.814501,1.048474,0.484000,1.866503,0.902497
8527,70.612086,0.407044,286.545861,2.066810,1.048425,0.638000,1.866452,1.437640
8528,70.603725,0.069696,286.512046,1.246034,1.048332,0.264000,1.866364,1.116259
8529,70.595358,0.007744,286.478095,0.033909,1.048218,0.088000,1.866164,0.184145
8530,70.586994,0.007744,286.444160,0.096789,1.048104,0.088000,1.865980,0.311109
8531,70.578631,0.004356,286.410298,0.651527,1.047988,0.066000,1.865854,0.807172
8532,70.570270,0.007744,286.376407,0.337153,1.047874,0.088000,1.865702,0.580649
8533,70.561914,0.023716,286.342519,0.293538,1.047768,0.154000,1.865545,0.541792
8534,70.553558,0.017424,286.308629,0.211803,1.047660,0.132000,1.865379,0.460221
8535,70.545204,0.012100,286.274726,0.032724,1.047549,0.110000,1.865179,0.180899
8536,70.536853,0.017424,286.240852,0.203017,1.047440,0.132000,1.865012,0.450574
8537,70.528503,0.017424,286.206980,0.159116,1.047332,0.132000,1.864838,0.398894
8538,70.520170,0.139876,286.173107,0.081151,1.047252,0.374000,1.864651,0.284870
8539,70.511844,0.174724,286.139265,0.281606,1.047178,0.418000,1.864493,0.530666
8540,70.503498,0.004356,286.105491,0.779149,1.047062,0.066000,1.864377,0.882694
8541,70.495155,0.001936,286.071654,0.181973,1.046943,0.044000,1.864207,0.426583
8542,70.486816,0.023716,286.037829,0.221568,1.046837,0.154000,1.864042,0.470710
8543,70.478479,0.017424,286.003987,0.000006,1.046729,0.132000,1.863822,0.002515
8544,70.470147,0.048400,285.970165,0.110721,1.046631,0.220000,1.863641,0.332748
8545,70.461812,0.012100,285.936393,0.458295,1.046520,0.110000,1.863500,0.676975
8546,70.453483,0.039204,285.902614,0.338155,1.046420,0.198000,1.863349,0.581511
8547,70.445184,0.278784,285.868814,0.085930,1.046359,0.528000,1.863163,0.293138
8548,70.436971,0.980100,285.835062,0.429878,1.046352,0.990000,1.863020,0.655651
8549,70.428730,0.736164,285.801291,0.200936,1.046330,0.858000,1.862853,0.448259
8550,70.420424,0.174724,285.767666,1.362861,1.046256,0.418000,1.862771,1.167416
8551,70.412524,3.579664,285.735829,16.431941,1.046356,1.892000,1.863030,4.053633
8552,70.404202,0.004356,285.703335,10.798527,1.046240,0.066000,1.863198,3.286111
8553,70.395887,0.039204,285.669572,0.000898,1.046139,0.198000,1.862981,0.029970
8554,70.387583,0.123904,285.635823,0.052442,1.046057,0.352000,1.862788,0.229002
8555,70.379295,0.234256,285.602110,0.290108,1.045991,0.484000,1.862632,0.538617
8556,70.370995,0.123904,285.568380,0.077039,1.045909,0.352000,1.862445,0.277559
8557,70.362704,0.174724,285.534702,0.453465,1.045835,0.418000,1.862304,0.673398
8558,70.354408,0.123904,285.501405,3.606545,1.045753,0.352000,1.862308,1.899091
8559,70.346101,0.012100,285.468110,3.559407,1.045642,0.110000,1.862311,1.886639
8560,70.337797,0.017424,285.434405,0.019092,1.045535,0.132000,1.862108,0.138175
8561,70.329509,0.139876,285.400708,0.026899,1.045455,0.374000,1.861907,0.164010
8562,70.321207,0.000484,285.367063,0.386985,1.045334,0.022000,1.861761,0.622081
8563,70.312961,0.465124,285.333379,0.000026,1.045292,0.682000,1.861542,0.005055
8564,70.304680,0.139876,285.299933,1.941945,1.045212,0.374000,1.861486,1.393537
8565,70.296383,0.000000,285.266460,1.653346,1.045089,-0.000000,1.861419,1.285825
8566,70.288089,0.000484,285.233119,2.698293,1.044968,0.022000,1.861393,1.642648
8567,70.279796,0.001936,285.199471,0.036923,1.044850,0.044000,1.861196,0.192154
8568,70.271509,0.030976,285.165834,0.057786,1.044748,0.176000,1.861005,0.240388
8569,70.263221,0.004356,285.132285,0.739054,1.044632,0.066000,1.860886,0.859683
8570,70.254934,0.001936,285.098671,0.115625,1.044514,0.044000,1.860707,0.340036
8571,70.246668,0.156816,285.065052,0.009576,1.044438,0.396000,1.860499,0.097859
8572,70.238413,0.234256,285.031480,0.339172,1.044372,0.484000,1.860349,0.582384
8573,70.230135,0.023716,284.997912,0.310176,1.044267,0.154000,1.860195,0.556934
8574,70.221856,0.001936,284.964346,0.255668,1.044149,0.044000,1.860035,0.505637
8575,70.213579,0.000484,284.930763,0.048694,1.044028,0.022000,1.859842,0.220666
8576,70.205305,0.004356,284.897196,0.113373,1.043913,0.066000,1.859662,0.336709
8577,70.197070,0.327184,284.863639,0.134460,1.043857,0.572000,1.859487,0.366687
8578,70.188812,0.108900,284.830099,0.212839,1.043773,0.330000,1.859322,0.461345
8579,70.180543,0.000484,284.796596,0.449515,1.043653,0.022000,1.859182,0.670459
8580,70.172276,0.000000,284.763048,0.011842,1.043530,-0.000000,1.858976,0.108822
8581,70.164011,0.001936,284.729507,0.000016,1.043412,0.044000,1.858757,0.003994
8582,70.155748,0.007744,284.695982,0.067892,1.043300,0.088000,1.858569,0.260561
8583,70.147490,0.030976,284.662503,0.390133,1.043198,0.176000,1.858424,0.624606
8584,70.139231,0.001936,284.628997,0.101575,1.043080,0.044000,1.858242,0.318708
8585,70.130976,0.017424,284.595503,0.123738,1.042973,0.132000,1.858065,0.351765
8586,70.122721,0.004356,284.562006,0.039609,1.042858,0.066000,1.857870,0.199019
8587,70.114468,0.004356,284.528517,0.041859,1.042743,0.066000,1.857675,0.204596
8588,70.106219,0.023716,284.495034,0.023980,1.042638,0.154000,1.857475,0.154854
8589,70.097969,0.001936,284.461559,0.027133,1.042521,0.044000,1.857275,0.164722
8590,70.089722,0.007744,284.428093,0.031522,1.042408,0.088000,1.857078,0.177544
8591,70.081482,0.048400,284.394649,0.154495,1.042312,0.220000,1.856905,0.393059
8592,70.073243,0.039204,284.361200,0.047581,1.042212,0.198000,1.856713,0.218131
8593,70.065056,0.465124,284.327826,0.614409,1.042170,0.682000,1.856587,0.783843
8594,70.056816,0.000484,284.294389,0.008416,1.042050,0.022000,1.856379,0.091740
8595,70.048578,0.000484,284.260961,0.027775,1.041930,0.022000,1.856180,0.166658
8596,70.040380,0.327184,284.227553,0.120484,1.041875,0.572000,1.856003,0.347107
8597,70.032162,0.139876,284.194140,0.017507,1.041796,0.374000,1.855800,0.132315
8598,70.023930,0.000484,284.160735,0.018398,1.041676,0.022000,1.855598,0.135639
8599,70.015703,0.030976,284.127339,0.027830,1.041575,0.176000,1.855399,0.166824
8600,70.007495,0.174724,284.093964,0.136036,1.041501,0.418000,1.855225,0.368830
8601,69.999271,0.017424,284.060581,0.005463,1.041394,0.132000,1.855015,0.073915
8602,69.991053,0.058564,284.027205,0.000319,1.041300,0.242000,1.854800,0.017859
8603,69.982882,0.435600,283.993879,0.358174,1.041256,0.660000,1.854652,0.598476
8604,69.974752,0.774400,283.960616,0.822580,1.041237,0.880000,1.854541,0.906962
8605,69.966543,0.081796,283.927533,2.295273,1.041148,0.286000,1.854501,1.515016
8606,69.958346,0.174724,283.894256,0.571895,1.041075,0.418000,1.854372,0.756238
8607,69.950132,0.004356,283.860944,0.207349,1.040960,0.066000,1.854208,0.455356
8608,69.942001,0.698896,283.827665,0.429850,1.040936,0.836000,1.854067,0.655629
8609,69.933797,0.058564,283.794345,0.000066,1.040842,0.242000,1.853850,0.008132
8610,69.925589,0.007744,283.761116,0.719431,1.040731,0.088000,1.853732,0.848193
8611,69.917381,0.000000,283.728079,2.284617,1.040608,-0.000000,1.853692,1.511495
8612,69.909206,0.256036,283.694805,0.205366,1.040546,0.506000,1.853528,0.453173
8613,69.901003,0.000484,283.661521,0.043882,1.040426,0.022000,1.853335,0.209481
8614,69.892837,0.302500,283.628256,0.149101,1.040369,0.550000,1.853162,0.386136
8615,69.884639,0.012100,283.594993,0.088381,1.040260,0.110000,1.852980,0.297289
8616,69.876441,0.000000,283.561777,0.428795,1.040137,-0.000000,1.852839,0.654825
8617,69.868246,0.004356,283.528528,0.083405,1.040023,0.066000,1.852656,0.288799
8618,69.860070,0.156816,283.495283,0.051697,1.039948,0.396000,1.852465,0.227369
8619,69.851882,0.030976,283.462043,0.017808,1.039846,0.176000,1.852264,0.133447
8620,69.843693,0.001936,283.428859,0.439034,1.039730,0.044000,1.852124,0.662596
8621,69.835505,0.001936,283.395639,0.065511,1.039613,0.044000,1.851937,0.255951
8622,69.827327,0.069696,283.362426,0.049271,1.039522,0.264000,1.851746,0.221971
8623,69.819173,0.256036,283.329234,0.172489,1.039459,0.506000,1.851578,0.415319
8624,69.810991,0.007744,283.296037,0.056557,1.039348,0.088000,1.851389,0.237818
8625,69.802838,0.234256,283.262865,0.207665,1.039283,0.484000,1.851225,0.455702
8626,69.794661,0.007744,283.229685,0.071601,1.039171,0.088000,1.851040,0.267583
8627,69.786484,0.000484,283.196545,0.348030,1.039052,0.022000,1.850892,0.589940
8628,69.778310,0.001936,283.163380,0.069178,1.038936,0.044000,1.850706,0.263018
8629,69.770138,0.001936,283.130220,0.041810,1.038819,0.044000,1.850513,0.204474
8630,69.761967,0.001936,283.097064,0.013093,1.038703,0.044000,1.850310,0.114425
8631,69.753828,0.256036,283.063928,0.107912,1.038640,0.506000,1.850131,0.328500
8632,69.745662,0.004356,283.030799,0.115400,1.038526,0.066000,1.849955,0.339706
8633,69.737498,0.007744,282.997691,0.215830,1.038415,0.088000,1.849792,0.464575
8634,69.729335,0.001936,282.964572,0.066740,1.038299,0.044000,1.849606,0.258341
8635,69.721174,0.004356,282.931456,0.020958,1.038185,0.066000,1.849407,0.144767
8636,69.713026,0.094864,282.898358,0.111923,1.038099,0.308000,1.849229,0.334549
8637,69.704877,0.069696,282.865258,0.026994,1.038009,0.264000,1.849032,0.164299
8638,69.696722,0.007744,282.832164,0.002955,1.037898,0.088000,1.848822,0.054362
8639,69.688571,0.023716,282.799078,0.017457,1.037794,0.154000,1.848621,0.132124
8640,69.680420,0.001936,282.765998,0.000077,1.037678,0.044000,1.848406,0.008795
8641,69.672270,0.000484,282.732927,0.004022,1.037559,0.022000,1.848197,0.063418
8642,69.664128,0.048400,282.699865,0.025968,1.037464,0.220000,1.848000,0.161145
8643,69.655998,0.139876,282.666828,0.165398,1.037386,0.374000,1.847832,0.406691
8644,69.647873,0.156816,282.633786,0.060149,1.037311,0.396000,1.847644,0.245253
8645,69.639775,0.379456,282.600889,1.229525,1.037262,0.616000,1.847558,1.108839
8646,69.631636,0.012100,282.567879,0.200281,1.037153,0.110000,1.847394,0.447528
8647,69.623507,0.081796,282.534861,0.062926,1.037066,0.286000,1.847208,0.250851
8648,69.615440,0.592900,282.501918,0.647667,1.037034,0.770000,1.847086,0.804778
8649,69.607306,0.004356,282.469044,1.164193,1.036921,0.066000,1.846996,1.078978
8650,69.599377,1.742400,282.436051,0.078028,1.036954,1.320000,1.846813,0.279336
8651,69.591271,0.213444,282.403311,2.185619,1.036887,0.462000,1.846770,1.478384
8652,69.583146,0.030976,282.371112,6.742229,1.036786,0.176000,1.846857,2.596580
8653,69.575060,0.352836,282.338232,0.855390,1.036735,0.594000,1.846750,0.924873
8654,69.566936,0.004356,282.305265,0.041321,1.036621,0.066000,1.846558,0.203275
8655,69.558863,0.435600,282.272313,0.104780,1.036577,0.660000,1.846380,0.323698
8656,69.550743,0.012100,282.239388,0.271961,1.036469,0.110000,1.846225,0.521498
8657,69.542642,0.156816,282.206595,1.334012,1.036394,0.396000,1.846145,1.154995
8658,69.534525,0.001936,282.173717,0.539953,1.036279,0.044000,1.846015,0.734815
8659,69.526428,0.156816,282.140796,0.109905,1.036204,0.396000,1.845838,0.331519
8660,69.518358,0.379456,282.107898,0.236881,1.036155,0.616000,1.845679,0.486704
8661,69.510259,0.108900,282.074985,0.041354,1.036072,0.330000,1.845488,0.203356
8662,69.502151,0.017424,282.042119,0.381148,1.035967,0.132000,1.845345,0.617372
8663,69.494081,0.327184,282.009228,0.097623,1.035913,0.572000,1.845166,0.312448
8664,69.485998,0.193600,281.976356,0.201030,1.035843,0.440000,1.845003,0.448364
8665,69.477894,0.001936,281.943491,0.187740,1.035728,0.044000,1.844838,0.433290
8666,69.469796,0.039204,281.910625,0.123392,1.035630,0.198000,1.844664,0.351272
8667,69.461714,0.156816,281.877765,0.098951,1.035555,0.396000,1.844486,0.314565
8668,69.453616,0.007744,281.844931,0.263423,1.035445,0.088000,1.844330,0.513248
8669,69.445528,0.069696,281.812084,0.083541,1.035355,0.264000,1.844149,0.289035
8670,69.437444,0.094864,281.779258,0.194713,1.035270,0.308000,1.843986,0.441263
8671,69.429352,0.007744,281.746419,0.018695,1.035160,0.088000,1.843787,0.136728
8672,69.421286,0.213444,281.713586,0.011526,1.035093,0.462000,1.843584,0.107361
8673,69.413202,0.048400,281.680765,0.043209,1.034998,0.220000,1.843394,0.207868
8674,69.405117,0.023716,281.648002,0.472574,1.034895,0.154000,1.843259,0.687440
8675,69.397033,0.012100,281.615211,0.172044,1.034788,0.110000,1.843092,0.414782
8676,69.388957,0.058564,281.582421,0.110122,1.034695,0.242000,1.842916,0.331846
8677,69.380875,0.000484,281.549677,0.446065,1.034577,0.022000,1.842780,0.667881
8678,69.372804,0.069696,281.516934,0.385254,1.034487,0.264000,1.842637,0.620688
8679,69.364764,0.327184,281.484217,0.542645,1.034434,0.572000,1.842508,0.736644
8680,69.356689,0.007744,281.451444,0.000455,1.034323,0.088000,1.842296,0.021342
8681,69.348615,0.001936,281.418699,0.165009,1.034208,0.044000,1.842129,0.406213
8682,69.340543,0.004356,281.385942,0.008761,1.034095,0.066000,1.841926,0.093602
8683,69.332484,0.094864,281.353222,0.250054,1.034011,0.308000,1.841770,0.500054
8684,69.324415,0.000000,281.320479,0.001000,1.033891,-0.000000,1.841559,0.031623
8685,69.316349,0.004356,281.287767,0.187828,1.033778,0.066000,1.841395,0.433391
8686,69.308299,0.123904,281.255076,0.310482,1.033699,0.352000,1.841246,0.557209
8687,69.300236,0.000000,281.222357,0.003257,1.033578,-0.000000,1.841038,0.057071
8688,69.292191,0.139876,281.189645,0.000063,1.033502,0.374000,1.840825,0.007907
